name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,player_id,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,gw,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,points,transfers_balance,transfers_in,transfers_out,price,was_home,winning_goals,yellow_cards,GW,season,pos,team,xP,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
Loïc Badé,0,,,,0,0,0,,,0.0,,,621,,,367,,0,0,0.0,,0.0,,2023-05-20T16:30:00Z,,,,0,,,1,0,,0,0,,0,37,0,2277,,,,0.0,1.0,0.0,0,-8,0,8,45,True,,0,37,2022-23,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Christie,0,,,,0,13,0,,,23.8,,,69,,,361,,1,0,6.4,,18.2,,2023-05-20T14:00:00Z,,,,65,,,14,0,,0,0,,0,37,0,6070,,,,1.0,0.0,22.0,2,-161,166,327,53,True,,0,37,2022-23,MID,Bournemouth,2.0,0.04,0.33,0.29,1.25,1.0
Pervis Estupiñán,0,,,,0,18,0,,,34.3,,,586,,,314,,1,0,6.4,,19.4,,2023-05-24T19:00:00Z,,,,90,,,13,0,,0,0,,0,37,0,2337731,,,,1.0,1.0,10.0,2,309090,319564,10474,50,True,,0,37,2022-23,DEF,Brighton,10.1,0.24,0.29,0.05,1.78,1.0
Carney Chukwuemeka,0,,,,0,14,0,,,7.0,,,48,,,319,,4,0,2.0,,7.4,,2023-05-25T19:00:00Z,,,,81,,,14,0,,0,0,,0,37,0,37912,,,,1.0,4.0,6.0,2,75,353,278,42,False,,0,37,2022-23,MID,Chelsea,0.2,0.05,0.1,0.05,4.01,1.0
Matty Cash,0,,,,0,9,0,,,0.1,,,43,,,364,,1,0,2.1,,20.8,,2023-05-20T14:00:00Z,,,,90,,,12,0,,0,0,,0,37,0,351848,,,,1.0,1.0,0.0,2,-203,1561,1764,46,False,,0,37,2022-23,DEF,Aston Villa,0.3,0.0,0.0,0.0,0.75,1.0
Bernardo Veiga de Carvalho e Silva,0,,,,0,15,0,,,35.2,,,311,,,314,,1,0,5.8,,19.0,,2023-05-24T19:00:00Z,,,,83,,,5,0,,0,0,,0,37,0,670508,,,,1.0,1.0,4.0,1,43578,51823,8245,67,False,,1,37,2022-23,MID,Man City,4.4,0.08,0.08,0.0,2.53,1.0
Javier Manquillo Gaitán,0,,,,0,0,0,,,0.0,,,363,,,366,,0,0,0.0,,0.0,,2023-05-22T19:00:00Z,,,,0,,,10,0,,0,0,,0,37,0,6013,,,,0.0,0.0,0.0,0,50,109,59,42,True,,0,37,2022-23,DEF,Newcastle,0.7,0.0,0.0,0.0,0.0,0.0
Bertrand Traoré,0,,,,0,0,0,,,0.0,,,34,,,364,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,12,0,,0,0,,0,37,0,7503,,,,1.0,1.0,0.0,0,-158,77,235,49,False,,0,37,2022-23,MID,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0
Bobby Clark,0,,,,0,0,0,,,0.0,,,584,,,364,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,2,0,,0,0,,0,37,0,1536,,,,1.0,1.0,0.0,0,12,20,8,45,True,,0,37,2022-23,MID,Liverpool,0.5,0.0,0.0,0.0,0.0,0.0
Raphaël Varane,0,,,,0,16,0,,,4.2,,,329,,,319,,1,0,1.6,,11.4,,2023-05-25T19:00:00Z,,,,90,,,6,0,,0,0,,0,37,0,326893,,,,1.0,4.0,0.0,2,40870,42837,1967,48,True,,0,37,2022-23,DEF,Man Utd,5.1,0.19,0.19,0.0,1.93,1.0
Wanya Marçal-Madivadua,0,,,,0,0,0,,,0.0,,,735,,,366,,0,0,0.0,,0.0,,2023-05-22T19:00:00Z,,,,0,,,15,0,,0,0,,0,37,0,206,,,,0.0,0.0,0.0,0,2,11,9,45,False,,0,37,2022-23,MID,Leicester,-0.5,0.0,0.0,0.0,0.0,0.0
Cody Drameh,0,,,,0,0,0,,,0.0,,,547,,,369,,0,0,0.0,,0.0,,2023-05-21T12:30:00Z,,,,0,,,19,0,,0,0,,0,37,0,14296,,,,1.0,3.0,0.0,0,-44,0,44,40,False,,0,37,2022-23,DEF,Leeds,0.0,0.0,0.0,0.0,0.0,0.0
Vitalii Mykolenko,0,,,,0,0,0,,,0.0,,,194,,,370,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,20,0,,0,0,,0,37,0,68259,,,,1.0,1.0,0.0,0,-6035,482,6517,41,False,,0,37,2022-23,DEF,Everton,0.2,0.0,0.0,0.0,0.0,0.0
Kyle Walker,0,,,,0,16,0,,,5.3,,,299,,,314,,1,0,1.5,,10.0,,2023-05-24T19:00:00Z,,,,90,,,5,0,,0,0,,0,37,0,497433,,,,1.0,1.0,0.0,2,38888,44460,5572,47,False,,0,37,2022-23,DEF,Man City,9.4,0.01,0.01,0.0,2.53,1.0
Scott Carson,0,,,,0,0,0,,,0.0,,,502,,,314,,0,0,0.0,,0.0,,2023-05-24T19:00:00Z,,,,0,,,5,0,,0,0,,0,37,0,45240,,,,1.0,1.0,0.0,0,-1546,282,1828,38,False,,0,37,2022-23,GK,Man City,2.0,0.0,0.0,0.0,0.0,0.0
Dominic Solanke,0,,,,0,7,0,,,5.4,,,66,,,361,,1,0,5.6,,9.6,,2023-05-20T14:00:00Z,,,,90,,,14,0,,0,0,,0,37,0,414447,,,,1.0,0.0,41.0,2,-31747,19491,51238,57,True,,0,37,2022-23,FWD,Bournemouth,3.0,0.02,0.31,0.29,1.49,1.0
Vitaly Janelt,0,,,,0,13,0,,,1.8,,,86,,,368,,1,0,0.8,,6.6,,2023-05-20T11:30:00Z,,,,90,,,18,0,,0,0,,0,37,0,14007,,,,3.0,1.0,0.0,2,168,352,184,55,False,,0,37,2022-23,MID,Brentford,2.2,0.01,0.01,0.0,1.89,1.0
Robert Sánchez,0,,,,0,0,0,,,0.0,,,113,,,314,,0,0,0.0,,0.0,,2023-05-24T19:00:00Z,,,,0,,,13,0,,0,0,,0,37,0,878233,,,,1.0,1.0,0.0,0,-25707,5717,31424,45,True,,0,37,2022-23,GK,Brighton,-0.5,0.0,0.0,0.0,0.0,0.0
Edouard Mendy,0,,,,0,0,0,,,0.0,,,147,,,319,,0,0,0.0,,0.0,,2023-05-25T19:00:00Z,,,,0,,,14,0,,0,0,,0,37,0,668348,,,,1.0,4.0,0.0,0,2265,3679,1414,48,False,,0,37,2022-23,GK,Chelsea,-0.6,0.0,0.0,0.0,0.0,0.0
Luke Ayling,0,,,,0,11,0,,,1.7,,,222,,,369,,3,0,2.4,,15.8,,2023-05-21T12:30:00Z,,,,90,,,19,0,,0,0,,0,37,0,29369,,,,1.0,3.0,6.0,1,1542,3412,1870,45,False,,0,37,2022-23,DEF,Leeds,2.8,0.02,0.02,0.0,2.15,1.0
Tommi O'Reilly,0,,,,0,0,0,,,0.0,,,761,,,364,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,12,0,,0,0,,0,37,0,181,,,,1.0,1.0,0.0,0,54,77,23,45,False,,0,37,2022-23,MID,Aston Villa,-0.5,0.0,0.0,0.0,0.0,0.0
Eric Bailly,0,,,,0,0,0,,,0.0,,,339,,,319,,0,0,0.0,,0.0,,2023-05-25T19:00:00Z,,,,0,,,6,0,,0,0,,0,37,0,36881,,,,1.0,4.0,0.0,0,-92,0,92,40,True,,0,37,2022-23,DEF,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Hugo Bueno López,0,,,,0,0,0,,,0.0,,,558,,,370,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,8,0,,0,0,,0,37,0,433565,,,,1.0,1.0,0.0,0,23586,38156,14570,38,True,,0,37,2022-23,DEF,Wolves,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Warrington,0,,,,0,0,0,,,0.0,,,561,,,370,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,20,0,,0,0,,0,37,0,6530,,,,1.0,1.0,0.0,0,-12,0,12,44,False,,0,37,2022-23,MID,Everton,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile Højbjerg,0,,,,0,0,0,,,0.0,,,433,,,368,,0,0,0.0,,0.0,,2023-05-20T11:30:00Z,,,,0,,,4,0,,0,0,,0,37,0,210456,,,,3.0,1.0,0.0,0,-2148,2534,4682,53,True,,0,37,2022-23,MID,Spurs,1.8,0.0,0.0,0.0,0.0,0.0
Kaden Rodney,0,,,,0,0,0,,,0.0,,,601,,,363,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,9,0,,0,0,,0,37,0,2040,,,,2.0,2.0,0.0,0,17,54,37,45,False,,0,37,2022-23,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Jesurun Rak-Sakyi,0,,,,0,0,0,,,0.0,,,172,,,363,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,9,0,,0,0,,0,37,0,1076,,,,2.0,2.0,0.0,0,-2,0,2,45,False,,0,37,2022-23,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Jairo Riedewald,0,,,,0,0,0,,,0.0,,,164,,,363,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,9,0,,0,0,,0,37,0,5728,,,,2.0,2.0,0.0,0,334,505,171,42,False,,0,37,2022-23,MID,Crystal Palace,0.2,0.0,0.0,0.0,0.0,0.0
Declan Rice,0,,,,2,33,0,,,3.8,,,467,,,369,,1,1,8.8,,44.2,,2023-05-21T12:30:00Z,,,,90,,,11,0,,0,0,,0,37,0,360890,,,,1.0,3.0,40.0,9,3038,7678,4640,47,True,,0,37,2022-23,MID,West Ham,3.0,0.02,0.3,0.28,0.9,1.0
Daniel Amartey,0,,,,0,0,0,,,0.0,,,257,,,366,,0,0,0.0,,0.0,,2023-05-22T19:00:00Z,,,,0,,,15,0,,0,0,,0,37,0,78688,,,,0.0,0.0,0.0,0,146,3451,3305,39,False,,0,37,2022-23,DEF,Leicester,-0.5,0.0,0.0,0.0,0.0,0.0
Kamaldeen Sulemana,0,,,,0,3,0,,,0.6,,,731,,,362,,0,0,0.1,,0.0,,2023-05-21T13:00:00Z,,,,19,,,5,0,,0,0,,0,37,0,1274,,,,1.0,3.0,0.0,1,-67,14,81,49,False,,0,37,2022-23,MID,Southampton,1.7,0.0,0.0,0.0,0.45,0.0
Anthony Gordon,0,,,,0,3,0,,,0.0,,,195,,,366,,0,0,0.0,,0.0,,2023-05-22T19:00:00Z,,,,2,,,10,0,,0,0,,0,37,0,103200,,,,0.0,0.0,0.0,1,-294,205,499,51,True,,0,37,2022-23,MID,Newcastle,1.5,0.0,0.0,0.0,0.07,0.0
David Raya Martin,0,,,,0,22,0,,,0.0,,,81,,,368,,1,0,5.3,,52.6,,2023-05-20T11:30:00Z,,,,90,,,18,0,,0,0,,0,37,6,1659045,,,,3.0,1.0,0.0,4,-67152,14422,81574,48,False,,0,37,2022-23,GK,Brentford,4.0,0.0,0.0,0.0,1.89,1.0
Dane Scarlett,0,,,,0,0,0,,,0.0,,,447,,,368,,0,0,0.0,,0.0,,2023-05-20T11:30:00Z,,,,0,,,4,0,,0,0,,0,37,0,3371,,,,3.0,1.0,0.0,0,-4,0,4,45,True,,0,37,2022-23,FWD,Spurs,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Hickey,1,,,,0,23,0,,,13.7,,,510,,,368,,1,0,3.2,,18.6,,2023-05-20T11:30:00Z,,,,88,,,18,0,,0,0,,0,37,0,36006,,,,3.0,1.0,0.0,5,-63,783,846,49,False,,0,37,2022-23,DEF,Brentford,3.5,0.06,0.06,0.0,1.22,1.0
João Victor Gomes da Silva,0,,,,0,12,0,,,1.3,,,721,,,370,,1,0,2.8,,10.0,,2023-05-20T14:00:00Z,,,,90,,,8,0,,0,0,,0,37,0,2064,,,,1.0,1.0,17.0,2,-73,65,138,45,True,,0,37,2022-23,MID,Wolves,0.8,0.0,0.05,0.05,1.98,1.0
Rúben Nascimento Vinagre,0,,,,0,0,0,,,0.0,,,531,,,370,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,20,0,,0,0,,0,37,0,5012,,,,1.0,1.0,0.0,0,-16,8,24,43,False,,0,37,2022-23,DEF,Everton,0.0,0.0,0.0,0.0,0.0,0.0
Sammy Braybrooke,0,,,,0,0,0,,,0.0,,,639,,,366,,0,0,0.0,,0.0,,2023-05-22T19:00:00Z,,,,0,,,15,0,,0,0,,0,37,0,526,,,,0.0,0.0,0.0,0,-17,16,33,45,False,,0,37,2022-23,MID,Leicester,0.0,0.0,0.0,0.0,0.0,0.0
Solly March,0,,,,0,0,0,,,0.0,,,107,,,314,,0,0,0.0,,0.0,,2023-05-24T19:00:00Z,,,,0,,,13,0,,0,0,,0,37,0,570537,,,,1.0,1.0,0.0,0,-309543,584,310127,52,True,,0,37,2022-23,MID,Brighton,0.1,0.0,0.0,0.0,0.0,0.0
Maximilian Wöber,0,,,,0,13,0,,,0.3,,,691,,,369,,3,0,2.7,,26.4,,2023-05-21T12:30:00Z,,,,90,,,19,0,,0,0,,0,37,0,3223,,,,1.0,3.0,0.0,1,-200,107,307,44,False,,0,37,2022-23,DEF,Leeds,0.8,0.0,0.0,0.0,2.15,1.0
Shea Charles,0,,,,0,0,0,,,0.0,,,773,,,314,,0,0,0.0,,0.0,,2023-05-24T19:00:00Z,,,,0,,,5,0,,0,0,,0,37,0,0,,,,1.0,1.0,0.0,0,0,0,0,45,False,,0,37,2022-23,MID,Man City,4.8,0.0,0.0,0.0,0.0,0.0
Dwight Gayle,0,,,,0,0,0,,,0.0,,,361,,,366,,0,0,0.0,,0.0,,2023-05-22T19:00:00Z,,,,0,,,10,0,,0,0,,0,37,0,5409,,,,0.0,0.0,0.0,0,-9,0,9,45,True,,0,37,2022-23,FWD,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0
Brenden Aaronson,0,,,,0,2,0,,,0.9,,,246,,,369,,2,0,1.2,,2.8,,2023-05-21T12:30:00Z,,,,28,,,19,0,,0,0,,0,37,0,69489,,,,1.0,3.0,8.0,1,-365,120,485,53,False,,0,37,2022-23,MID,Leeds,0.8,0.0,0.2,0.2,1.15,0.0
Danny Ward,0,,,,0,0,0,,,0.0,,,254,,,366,,0,0,0.0,,0.0,,2023-05-22T19:00:00Z,,,,0,,,15,0,,0,0,,0,37,0,2157777,,,,0.0,0.0,0.0,0,-52553,13100,65653,38,False,,0,37,2022-23,GK,Leicester,-0.1,0.0,0.0,0.0,0.0,0.0
Joachim Andersen,0,,,,0,8,0,,,3.8,,,165,,,363,,2,0,1.7,,9.2,,2023-05-20T14:00:00Z,,,,90,,,9,0,,0,0,,0,37,0,172040,,,,2.0,2.0,4.0,1,-691,2967,3658,45,False,,0,37,2022-23,DEF,Crystal Palace,2.2,0.22,0.22,0.0,1.83,1.0
Kjell Scherpen,0,,,,0,0,0,,,0.0,,,542,,,314,,0,0,0.0,,0.0,,2023-05-24T19:00:00Z,,,,0,,,13,0,,0,0,,0,37,0,4551,,,,1.0,1.0,0.0,0,-14,0,14,40,True,,0,37,2022-23,GK,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Jack Stephens,0,,,,0,0,0,,,0.0,,,404,,,361,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,14,0,,0,0,,0,37,0,5522,,,,1.0,0.0,0.0,0,-67,29,96,43,True,,0,37,2022-23,DEF,Bournemouth,-0.5,0.0,0.0,0.0,0.0,0.0
James McArthur,0,,,,0,0,0,,,0.0,,,154,,,363,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,9,0,,0,0,,0,37,0,748,,,,2.0,2.0,0.0,0,17,38,21,48,False,,0,37,2022-23,MID,Crystal Palace,0.2,0.0,0.0,0.0,0.0,0.0
Wilfred Ndidi,0,,,,0,16,1,,,0.6,,,265,,,366,,0,0,2.3,,22.6,,2023-05-22T19:00:00Z,,,,88,,,15,0,,0,0,,0,37,0,22595,,,,0.0,0.0,0.0,3,15,74,59,48,False,,0,37,2022-23,MID,Leicester,1.5,0.0,0.0,0.0,2.05,1.0
Ederson Santana de Moraes,0,,,,0,0,0,,,0.0,,,307,,,314,,0,0,0.0,,0.0,,2023-05-24T19:00:00Z,,,,0,,,5,0,,0,0,,0,37,0,1772747,,,,1.0,1.0,0.0,0,30845,67755,36910,54,False,,0,37,2022-23,GK,Man City,5.6,0.0,0.0,0.0,0.0,0.0
Angelo Ogbonna,0,,,,0,12,0,,,0.2,,,456,,,369,,1,0,2.0,,19.8,,2023-05-21T12:30:00Z,,,,90,,,11,0,,0,0,,0,37,0,9481,,,,1.0,3.0,0.0,2,138,353,215,44,True,,0,37,2022-23,DEF,West Ham,2.2,0.0,0.0,0.0,0.9,1.0
Jarrod Bowen,1,,,,3,42,0,,,58.5,,,465,,,369,,1,1,18.1,,64.6,,2023-05-21T12:30:00Z,,,,83,,,11,0,,0,0,,0,37,0,330890,,,,1.0,3.0,58.0,13,-16016,7113,23129,80,True,,0,37,2022-23,MID,West Ham,4.2,0.56,0.99,0.43,0.45,1.0
Matija Šarkić,0,,,,0,0,0,,,0.0,,,492,,,370,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,8,0,,0,0,,0,37,0,166638,,,,1.0,1.0,0.0,0,-1395,0,1395,39,True,,0,37,2022-23,GK,Wolves,0.0,0.0,0.0,0.0,0.0,0.0
Noni Madueke,0,,,,0,7,0,,,18.1,,,708,,,319,,4,0,5.1,,10.4,,2023-05-25T19:00:00Z,,,,81,,,14,0,,0,0,,0,37,0,20018,,,,1.0,4.0,22.0,2,4851,8035,3184,54,False,,0,37,2022-23,MID,Chelsea,5.0,0.14,0.14,0.0,4.01,1.0
Malang Sarr,0,,,,0,0,0,,,0.0,,,143,,,319,,0,0,0.0,,0.0,,2023-05-25T19:00:00Z,,,,0,,,14,0,,0,0,,0,37,0,3641,,,,1.0,4.0,0.0,0,-2,0,2,50,False,,0,37,2022-23,DEF,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Knockaert,0,,,,0,0,0,,,0.0,,,202,,,363,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,7,0,,0,0,,0,37,0,2015,,,,2.0,2.0,0.0,0,-2,0,2,47,True,,0,37,2022-23,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Payne,0,,,,0,0,0,,,0.0,,,647,,,362,,0,0,0.0,,0.0,,2023-05-21T13:00:00Z,,,,0,,,5,0,,0,0,,0,37,0,255,,,,1.0,3.0,0.0,0,0,0,0,45,False,,0,37,2022-23,MID,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
Joe Rodon,0,,,,0,0,0,,,0.0,,,442,,,368,,0,0,0.0,,0.0,,2023-05-20T11:30:00Z,,,,0,,,4,0,,0,0,,0,37,0,3655,,,,3.0,1.0,0.0,0,-7,0,7,40,True,,0,37,2022-23,DEF,Spurs,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Martial,0,,,,1,30,1,,,14.6,,,345,,,319,,0,1,8.7,,37.0,,2023-05-25T19:00:00Z,,,,69,,,6,0,,0,0,,0,37,0,370795,,,,1.0,4.0,35.0,7,209277,216212,6935,63,True,,0,37,2022-23,FWD,Man Utd,7.1,0.01,0.82,0.81,1.71,1.0
Ben Davies,0,,,,0,0,0,,,0.0,,,499,,,364,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,2,0,,0,0,,0,37,0,445,,,,1.0,1.0,0.0,0,-3,0,3,40,True,,0,37,2022-23,DEF,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Jan Bednarek,0,,,,0,13,0,,,0.3,,,410,,,362,,3,0,2.5,,24.8,,2023-05-21T13:00:00Z,,,,90,,,5,0,,0,0,,0,37,0,23479,,,,1.0,3.0,0.0,0,-220,272,492,42,False,,1,37,2022-23,DEF,Southampton,-0.3,0.0,0.0,0.0,2.54,1.0
Bryan Mbeumo,1,,,,3,67,0,,,15.2,,,95,,,368,,1,2,17.2,,89.6,,2023-05-20T11:30:00Z,,,,90,,,18,0,,0,0,,0,37,0,398686,,,,3.0,1.0,67.0,16,46892,63093,16201,56,False,,0,37,2022-23,FWD,Brentford,7.0,0.54,0.98,0.44,1.89,1.0
Naby Keita,0,,,,0,0,0,,,0.0,,,287,,,364,,0,0,0.0,,0.0,,2023-05-20T14:00:00Z,,,,0,,,2,0,,0,0,,0,37,0,4817,,,,1.0,1.0,0.0,0,-12,8,20,47,True,,0,37,2022-23,MID,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Archie Gray,0,,,,0,0,0,,,0.0,,,565,,,369,,0,0,0.0,,0.0,,2023-05-21T12:30:00Z,,,,0,,,19,0,,0,0,,0,37,0,4654,,,,1.0,3.0,0.0,0,-51,60,111,45,False,,0,37,2022-23,MID,Leeds,0.0,0.0,0.0,0.0,0.0,0.0
Amadou Onana,0,,,,0,11,0,,,17.5,,,577,,,370,,1,0,3.3,,9.0,,2023-05-20T14:00:00Z,,,,81,,,20,0,,0,0,,0,37,0,15633,,,,1.0,1.0,6.0,2,51,255,204,47,False,,0,37,2022-23,MID,Everton,1.5,0.02,0.02,0.0,1.46,1.0
Andrew Moran,0,,,,0,0,0,,,0.0,,,651,,,314,,0,0,0.0,,0.0,,2023-05-24T19:00:00Z,,,,0,,,13,0,,0,0,,0,37,0,898,,,,1.0,1.0,0.0,0,21,63,42,45,True,,0,37,2022-23,MID,Brighton,-0.5,0.0,0.0,0.0,0.0,0.0
Amad Diallo,0,,,,0,0,0,,,0.0,,,550,,,319,,0,0,0.0,,0.0,,2023-05-25T19:00:00Z,,,,0,,,6,0,,0,0,,0,37,0,4694,,,,1.0,4.0,0.0,0,-4,0,4,44,True,,0,37,2022-23,MID,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Joseph Anang,0,,,,0,0,0,,,0.0,,,739,,,369,,0,0,0.0,,0.0,,2023-05-21T12:30:00Z,,,,0,,,11,0,,0,0,,0,37,0,1564,,,,1.0,3.0,0.0,0,109,165,56,40,True,,0,37,2022-23,GK,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Billy Gilmour,0,,,,0,9,0,,,1.9,,,149,,,314,,1,0,2.5,,6.0,,2023-05-24T19:00:00Z,,,,51,,,13,0,,0,0,,0,37,0,45144,,,,1.0,1.0,17.0,1,3102,3803,701,42,True,,0,37,2022-23,MID,Brighton,3.5,0.01,0.14,0.13,1.6,1.0
Marcus Rashford,0,,,,0,25,0,,,24.7,,,335,,,319,,1,1,14.7,,46.6,,2023-05-25T19:00:00Z,,,,61,,,6,0,,0,0,,0,37,0,4125134,,,,1.0,4.0,76.0,7,-517506,130018,647524,72,True,,0,37,2022-23,MID,Man Utd,4.6,0.14,1.21,1.07,1.38,0.0
Alexandre Moreno Lopera,0,,,,0,4,0,,,4.1,,,694,,,364,,0,0,0.9,,5.2,,2023-05-20T14:00:00Z,,,,11,,,12,0,,0,0,,0,37,0,297125,,,,1.0,1.0,0.0,1,-32413,4778,37191,45,False,,0,37,2022-23,DEF,Aston Villa,1.3,0.01,0.01,0.0,0.03,0.0
Julián Álvarez,0,,,,0,1,0,,,11.1,,,319,,,314,,0,0,1.7,,1.6,,2023-05-24T19:00:00Z,,,,33,,,5,0,,0,0,,0,37,0,664135,,,,1.0,1.0,4.0,1,265210,287261,22051,61,False,,0,37,2022-23,FWD,Man City,11.0,0.01,0.04,0.03,0.77,0.0
Mateusz Lis,0,,,,0,0,0,,,0.0,,,421,,,362,,0,0,0.0,,0.0,,2023-05-21T13:00:00Z,,,,0,,,5,0,,0,0,,0,37,0,14367,,,,1.0,3.0,0.0,0,-47,0,47,40,False,,0,37,2022-23,GK,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
Takehiro Tomiyasu,0,,,,0,0,0,,,0.0,,,14,,,367,,0,0,0.0,,0.0,,2023-05-20T16:30:00Z,,,,0,,,16,0,,0,0,,0,37,0,55253,,,,0.0,1.0,0.0,0,-180,13,193,42,False,,0,37,2022-23,DEF,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Emil Krafth,0,,,,0,0,0,,,0.0,,,364,,,366,,0,0,0.0,,0.0,,2023-05-22T19:00:00Z,,,,0,,,10,0,,0,0,,0,37,0,1994,,,,0.0,0.0,0.0,0,0,8,8,43,True,,0,37,2022-23,DEF,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0
John Stones,0,,,,0,16,0,,,1.1,,,302,,,314,,1,0,2.1,,19.6,,2023-05-24T19:00:00Z,,,,83,,,5,0,,0,0,,0,37,0,959589,,,,1.0,1.0,0.0,2,-23677,78428,102105,56,False,,0,37,2022-23,DEF,Man City,5.6,0.01,0.01,0.0,2.53,1.0
Lucas Digne,0,,,,0,1,0,,,1.5,,,33,,,364,,0,0,1.5,,11.2,,2023-05-20T14:00:00Z,,,,52,,,12,0,,0,0,,0,37,0,138775,,,,1.0,1.0,2.0,0,-967,724,1691,45,False,,1,37,2022-23,DEF,Aston Villa,0.0,0.02,0.02,0.0,0.22,1.0
Shandon Baptiste,0,,,,0,2,0,,,0.3,,,94,,,368,,0,0,0.3,,2.6,,2023-05-20T11:30:00Z,,,,18,,,18,0,,0,0,,0,37,0,19740,,,,3.0,1.0,0.0,1,210,385,175,45,False,,0,37,2022-23,MID,Brentford,1.0,0.01,0.01,0.0,0.88,0.0
Nathan Aké,0,,,,0,0,0,,,0.0,,,308,,,314,,0,0,0.0,,0.0,,2023-05-24T19:00:00Z,,,,0,,,5,0,,0,0,,0,37,0,288962,,,,1.0,1.0,0.0,0,-51119,1282,52401,50,False,,0,37,2022-23,DEF,Man City,3.7,0.0,0.0,0.0,0.0,0.0
Bukayo Saka,0,,,,0,9,0,,,32.6,,,13,,,367,,1,0,6.4,,8.8,,2023-05-20T16:30:00Z,,,,90,,,16,0,,0,0,,0,37,0,3101007,,,,0.0,1.0,23.0,2,-160132,46222,206354,80,False,,0,37,2022-23,MID,Arsenal,2.7,0.07,0.12,0.05,0.55,1.0
Lloyd Kelly,0,,,,0,14,0,,,1.4,,,73,,,361,,1,0,2.0,,18.4,,2023-05-20T14:00:00Z,,,,90,,,14,0,,0,0,,0,37,0,57937,,,,1.0,0.0,0.0,2,-572,899,1471,43,True,,0,37,2022-23,DEF,Bournemouth,1.0,0.01,0.01,0.0,1.49,1.0
Weston McKennie,1,,,,0,15,0,,,23.3,,,720,,,369,,2,0,4.8,,20.4,,2023-05-21T12:30:00Z,,,,83,,,19,0,,0,0,,0,37,0,3797,,,,1.0,3.0,4.0,5,297,533,236,46,False,,0,37,2022-23,MID,Leeds,2.5,0.05,0.09,0.04,1.52,1.0
Omari Hutchinson,0,,,,0,0,0,,,0.0,,,653,,,319,,0,0,0.0,,0.0,,2023-05-25T19:00:00Z,,,,0,,,14,0,,0,0,,0,37,0,863,,,,1.0,4.0,0.0,0,23,71,48,42,False,,0,37,2022-23,MID,Chelsea,-1.0,0.0,0.0,0.0,0.0,0.0
Trent Alexander-Arnold,0,,,,0,11,0,,,35.2,,,285,,,364,,1,0,6.2,,19.4,,2023-05-20T14:00:00Z,,,,90,,,2,0,,0,0,,0,37,0,3363588,,,,1.0,1.0,7.0,1,116055,150114,34059,77,True,,1,37,2022-23,DEF,Liverpool,6.9,0.07,0.17,0.1,1.39,1.0
