name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,player_id,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,gw,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,points,transfers_balance,transfers_in,transfers_out,price,was_home,winning_goals,yellow_cards,GW,season,pos,team,xP,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
Cody Gakpo,0,,,,0,10,0,,,11.8,,,297,,,14,,1,0,2.8,,5.6,,2023-08-19T14:00:00Z,,,,62,,,3,0,,0,0,,0,2,0,570407,,,,1.0,3.0,11.0,2,-31755,47557,79312,75,True,,0,2,2023-24,FWD,Liverpool,2.5,0.04,0.28,0.24,0.19,1.0
Nicolas Jackson,0,,,,0,6,0,,,14.0,,,211,,,19,,3,0,4.0,,6.8,,2023-08-20T15:30:00Z,,,,90,,,19,0,,0,0,,0,2,0,1463154,,,,1.0,3.0,19.0,1,62065,152907,90842,70,False,,1,2,2023-24,FWD,Chelsea,1.0,0.04,0.83,0.79,1.8,1.0
Nikola Vlašić,0,,,,0,0,0,,,0.0,,,543,,,19,,0,0,0.0,,0.0,,2023-08-20T15:30:00Z,,,,0,,,7,0,,0,0,,0,2,0,12465,,,,1.0,3.0,0.0,0,-5733,0,5733,45,True,,0,2,2023-24,MID,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Adam Lallana,0,,,,0,4,0,,,11.7,,,138,,,20,,0,0,1.7,,3.2,,2023-08-19T14:00:00Z,,,,9,,,20,0,,0,0,,0,2,0,4810,,,,4.0,1.0,2.0,1,-1889,44,1933,50,False,,0,2,2023-24,MID,Brighton,0.5,0.01,0.01,0.0,0.18,0.0
Hugo Bueno López,0,,,,0,3,0,,,0.3,,,548,,,20,,0,0,1.1,,0.4,,2023-08-19T14:00:00Z,,,,4,,,5,0,,0,0,,0,2,0,12899,,,,4.0,1.0,10.0,1,-349,838,1187,45,True,,0,2,2023-24,DEF,Wolves,1.0,0.0,0.16,0.16,0.0,0.0
Alphonse Areola,0,,,,2,31,0,,,0.0,,,524,,,19,,1,0,3.8,,38.2,,2023-08-20T15:30:00Z,,,,90,,,7,0,,0,1,,0,2,3,2110039,,,,1.0,3.0,0.0,10,50058,93606,43548,40,True,,0,2,2023-24,GK,West Ham,6.5,0.0,0.0,0.0,2.45,1.0
Alisson Ramses Becker,0,,,,0,16,0,,,0.0,,,291,,,14,,1,0,2.9,,29.0,,2023-08-19T14:00:00Z,,,,90,,,3,0,,0,0,,0,2,4,894466,,,,1.0,3.0,0.0,2,25552,66646,41094,55,True,,1,2,2023-24,GK,Liverpool,3.0,0.0,0.0,0.0,1.29,1.0
Pape Matar Sarr,0,,,,2,36,1,,,14.6,,,513,,,18,,0,1,12.4,,39.2,,2023-08-19T16:30:00Z,,,,75,,,14,0,,0,0,,0,2,0,87103,,,,0.0,2.0,70.0,10,-3487,6746,10233,45,True,,0,2,2023-24,MID,Spurs,5.0,0.03,0.7,0.67,1.64,1.0
Matt Doherty,0,,,,0,0,0,,,0.0,,,598,,,20,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,5,0,,0,0,,0,2,0,26006,,,,4.0,1.0,0.0,0,-1991,844,2835,45,True,,0,2,2023-24,DEF,Wolves,0.0,0.0,0.0,0.0,0.0,0.0
Gonçalo Manuel Ganchinho Guedes,0,,,,0,0,0,,,0.0,,,554,,,20,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,5,0,,0,0,,0,2,0,8549,,,,4.0,1.0,0.0,0,-959,628,1587,55,True,,0,2,2023-24,MID,Wolves,0.0,0.0,0.0,0.0,0.0,0.0
Ellis Simms,0,,,,0,0,0,,,0.0,,,264,,,11,,0,0,0.0,,0.0,,2023-08-20T13:00:00Z,,,,0,,,2,0,,0,0,,0,2,0,4163,,,,0.0,4.0,0.0,0,-333,0,333,45,False,,0,2,2023-24,FWD,Everton,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Castro Otto,0,,,,0,0,0,,,0.0,,,560,,,20,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,5,0,,0,0,,0,2,0,6631,,,,4.0,1.0,0.0,0,-668,121,789,45,True,,0,2,2023-24,DEF,Wolves,0.0,0.0,0.0,0.0,0.0,0.0
Taiwo Awoniyi,0,,,,1,29,0,,,21.8,,,437,,,17,,1,1,8.1,,38.6,,2023-08-18T18:45:00Z,,,,83,,,17,0,,0,0,,0,2,0,114885,,,,1.0,2.0,21.0,7,49631,57163,7532,65,True,,0,2,2023-24,FWD,Nott'm Forest,7.5,0.02,0.33,0.31,0.51,1.0
Mads Roerslev Rasmussen,0,,,,0,3,0,,,0.0,,,114,,,13,,0,0,0.4,,4.2,,2023-08-19T14:00:00Z,,,,12,,,10,0,,0,0,,0,2,0,5981,,,,3.0,0.0,0.0,1,-467,94,561,45,False,,0,2,2023-24,DEF,Brentford,1.0,0.0,0.0,0.0,0.09,0.0
Calvin Bassey,0,,,,0,4,0,,,0.5,,,610,,,13,,1,0,0.4,,3.4,,2023-08-19T14:00:00Z,,,,23,,,4,0,,0,0,,0,2,0,29878,,,,3.0,0.0,0.0,1,-2695,1579,4274,45,True,,0,2,2023-24,DEF,Fulham,0.5,0.0,0.0,0.0,1.87,0.0
James Ward-Prowse,2,,,,1,30,0,,,25.1,,,664,,,19,,1,0,7.5,,47.6,,2023-08-20T15:30:00Z,,,,80,,,7,0,,0,0,,0,2,0,13480,,,,1.0,3.0,2.0,9,8549,9302,753,60,True,,0,2,2023-24,MID,West Ham,2.2,0.11,0.15,0.04,2.32,1.0
Konstantinos Tsimikas,0,,,,0,3,0,,,0.3,,,311,,,14,,0,0,0.1,,0.2,,2023-08-19T14:00:00Z,,,,4,,,3,0,,0,0,,0,2,0,11151,,,,1.0,3.0,0.0,1,-1247,324,1571,45,True,,0,2,2023-24,DEF,Liverpool,1.0,0.0,0.0,0.0,0.28,0.0
Mahmoud Dahoud,0,,,,0,4,0,,,12.8,,,128,,,20,,0,0,1.9,,5.8,,2023-08-19T14:00:00Z,,,,9,,,20,0,,0,0,,0,2,0,16050,,,,4.0,1.0,0.0,1,582,2532,1950,50,False,,0,2,2023-24,MID,Brighton,2.0,0.02,0.02,0.0,0.18,0.0
Ian Maatsen,0,,,,0,0,0,,,0.0,,,609,,,19,,0,0,0.0,,0.0,,2023-08-20T15:30:00Z,,,,0,,,19,0,,0,0,,0,2,0,9128,,,,1.0,3.0,0.0,0,-1977,248,2225,55,False,,0,2,2023-24,MID,Chelsea,0.5,0.0,0.0,0.0,0.0,0.0
Max Lowe,0,,,,0,1,0,,,0.1,,,484,,,17,,1,0,0.4,,2.2,,2023-08-18T18:45:00Z,,,,45,,,16,0,,0,0,,0,2,0,8109,,,,1.0,2.0,2.0,1,-92,616,708,45,False,,0,2,2023-24,DEF,Sheffield Utd,1.0,0.0,0.0,0.0,0.82,1.0
Joe Whitworth,0,,,,0,0,0,,,0.0,,,243,,,12,,0,0,0.0,,0.0,,2023-08-21T19:00:00Z,,,,0,,,1,0,,0,0,,0,2,0,123228,,,,1.0,0.0,0.0,0,1189,5951,4762,40,True,,0,2,2023-24,GK,Crystal Palace,-0.5,0.0,0.0,0.0,0.0,0.0
Thomas Cannon,0,,,,0,0,0,,,0.0,,,649,,,11,,0,0,0.0,,0.0,,2023-08-20T13:00:00Z,,,,0,,,2,0,,0,0,,0,2,0,2832,,,,0.0,4.0,0.0,0,697,894,197,45,False,,0,2,2023-24,FWD,Everton,0.0,0.0,0.0,0.0,0.0,0.0
Hannibal Mejbri,0,,,,0,0,0,,,0.0,,,383,,,18,,0,0,0.0,,0.0,,2023-08-19T16:30:00Z,,,,0,,,18,0,,0,0,,0,2,0,4858,,,,0.0,2.0,0.0,0,-599,254,853,45,False,,0,2,2023-24,MID,Man Utd,0.5,0.0,0.0,0.0,0.0,0.0
Boubacar Kamara,0,,,,0,12,1,,,2.6,,,47,,,11,,0,0,0.9,,4.2,,2023-08-20T13:00:00Z,,,,90,,,9,0,,0,0,,0,2,0,9749,,,,0.0,4.0,2.0,3,5,1270,1265,50,True,,0,2,2023-24,MID,Aston Villa,2.5,0.03,0.05,0.02,0.68,1.0
Andrey Nascimento dos Santos,0,,,,0,0,0,,,0.0,,,186,,,19,,0,0,0.0,,0.0,,2023-08-20T15:30:00Z,,,,0,,,19,0,,0,0,,0,2,0,12850,,,,1.0,3.0,0.0,0,-1307,760,2067,45,False,,0,2,2023-24,MID,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Loris Karius,0,,,,0,0,0,,,0.0,,,580,,,16,,0,0,0.0,,0.0,,2023-08-19T19:00:00Z,,,,0,,,13,0,,0,0,,0,2,0,24112,,,,0.0,1.0,0.0,0,-906,773,1679,40,False,,0,2,2023-24,GK,Newcastle,-0.5,0.0,0.0,0.0,0.0,0.0
Bart Verbruggen,0,,,,0,0,0,,,0.0,,,152,,,20,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,20,0,,0,0,,0,2,0,37954,,,,4.0,1.0,0.0,0,-6366,374,6740,45,False,,0,2,2023-24,GK,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Morgan Sanson,0,,,,0,0,0,,,0.0,,,56,,,11,,0,0,0.0,,0.0,,2023-08-20T13:00:00Z,,,,0,,,9,0,,0,0,,0,2,0,756,,,,0.0,4.0,0.0,0,-252,0,252,45,True,,0,2,2023-24,MID,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0
Bernd Leno,0,,,,0,19,0,,,0.0,,,275,,,13,,3,0,4.1,,41.4,,2023-08-19T14:00:00Z,,,,90,,,4,0,,0,0,,0,2,5,871896,,,,3.0,0.0,0.0,2,114735,134998,20263,45,True,,0,2,2023-24,GK,Fulham,7.0,0.0,0.0,0.0,3.8,1.0
Josh Dasilva,0,,,,0,3,0,,,0.0,,,99,,,13,,0,0,0.1,,0.0,,2023-08-19T14:00:00Z,,,,9,,,10,0,,0,0,,0,2,0,10950,,,,3.0,0.0,2.0,1,-1107,596,1703,50,False,,0,2,2023-24,MID,Brentford,0.5,0.0,0.0,0.0,0.07,0.0
Josh Bowler,0,,,,0,0,0,,,0.0,,,440,,,17,,0,0,0.0,,0.0,,2023-08-18T18:45:00Z,,,,0,,,17,0,,0,0,,0,2,0,410,,,,1.0,2.0,0.0,0,-137,0,137,45,True,,0,2,2023-24,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Bashir Humphreys,0,,,,0,0,0,,,0.0,,,671,,,19,,0,0,0.0,,0.0,,2023-08-20T15:30:00Z,,,,0,,,19,0,,0,0,,0,2,0,0,,,,1.0,3.0,0.0,0,0,0,0,40,False,,0,2,2023-24,DEF,Chelsea,1.0,0.0,0.0,0.0,0.0,0.0
Oleksandr Zinchenko,0,,,,0,2,0,,,1.3,,,31,,,12,,0,0,0.2,,0.2,,2023-08-21T19:00:00Z,,,,1,,,8,0,,0,0,,0,2,0,528181,,,,1.0,0.0,0.0,1,-91078,18283,109361,50,False,,0,2,2023-24,DEF,Arsenal,1.0,0.0,0.0,0.0,0.26,0.0
Tyrese Francois,0,,,,0,0,0,,,0.0,,,272,,,13,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,4,0,,0,0,,0,2,0,2930,,,,3.0,0.0,0.0,0,-248,153,401,45,True,,0,2,2023-24,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Callum Wilson,0,,,,0,3,0,,,11.3,,,433,,,16,,0,0,1.4,,3.0,,2023-08-19T19:00:00Z,,,,24,,,13,0,,0,0,,0,2,0,725447,,,,0.0,1.0,0.0,1,-104732,26713,131445,80,False,,0,2,2023-24,FWD,Newcastle,2.5,0.0,0.0,0.0,0.28,0.0
Allan Saint-Maximin,0,,,,0,0,0,,,0.0,,,426,,,16,,0,0,0.0,,0.0,,2023-08-19T19:00:00Z,,,,0,,,13,0,,0,0,,0,2,0,4618,,,,0.0,1.0,0.0,0,-3395,0,3395,60,False,,0,2,2023-24,MID,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0
Steven Alzate,0,,,,0,0,0,,,0.0,,,123,,,20,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,20,0,,0,0,,0,2,0,13432,,,,4.0,1.0,0.0,0,-960,1036,1996,45,False,,0,2,2023-24,MID,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Keinan Davis,0,,,,0,0,0,,,0.0,,,39,,,11,,0,0,0.0,,0.0,,2023-08-20T13:00:00Z,,,,0,,,9,0,,0,0,,0,2,0,24840,,,,0.0,4.0,0.0,0,-2102,2242,4344,50,True,,0,2,2023-24,FWD,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Borges Fernandes,0,,,,0,13,0,,,54.4,,,373,,,18,,2,0,9.3,,13.0,,2023-08-19T16:30:00Z,,,,90,,,18,0,,0,0,,0,2,0,2340614,,,,0.0,2.0,26.0,1,-81782,80824,162606,85,False,,1,2,2023-24,MID,Man Utd,2.5,0.42,1.18,0.76,1.8,1.0
Hamed Traorè,0,,,,0,7,0,,,0.6,,,87,,,14,,0,0,3.6,,9.8,,2023-08-19T14:00:00Z,,,,6,,,11,0,,0,0,,0,2,0,2095,,,,1.0,3.0,26.0,1,-383,52,435,50,False,,0,2,2023-24,MID,Bournemouth,0.0,0.0,0.15,0.15,0.0,0.0
Jeremy Sarmiento Morante,0,,,,0,0,0,,,0.0,,,146,,,20,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,20,0,,0,0,,0,2,0,1733,,,,4.0,1.0,0.0,0,-646,0,646,45,False,,0,2,2023-24,MID,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Sam Surridge,0,,,,0,0,0,,,0.0,,,464,,,17,,0,0,0.0,,0.0,,2023-08-18T18:45:00Z,,,,0,,,17,0,,0,0,,0,2,0,31728,,,,1.0,2.0,0.0,0,-7793,0,7793,45,True,,0,2,2023-24,FWD,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Jesurun Rak-Sakyi,0,,,,0,4,0,,,10.8,,,657,,,12,,0,0,2.9,,3.0,,2023-08-21T19:00:00Z,,,,7,,,1,0,,0,0,,0,2,0,491,,,,1.0,0.0,15.0,1,149,190,41,45,True,,0,2,2023-24,MID,Crystal Palace,0.0,0.08,0.1,0.02,0.0,0.0
Gabriel Fernando de Jesus,0,,,,0,0,0,,,0.0,,,8,,,12,,0,0,0.0,,0.0,,2023-08-21T19:00:00Z,,,,0,,,8,0,,0,0,,0,2,0,128916,,,,1.0,0.0,0.0,0,-83981,3233,87214,79,False,,0,2,2023-24,FWD,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Eric Dier,0,,,,0,0,0,,,0.0,,,496,,,18,,0,0,0.0,,0.0,,2023-08-19T16:30:00Z,,,,0,,,14,0,,0,0,,0,2,0,91371,,,,0.0,2.0,0.0,0,-12973,2473,15446,45,True,,0,2,2023-24,DEF,Spurs,-0.5,0.0,0.0,0.0,0.0,0.0
Joel Ward,0,,,,0,10,0,,,1.2,,,242,,,12,,1,0,1.2,,10.6,,2023-08-21T19:00:00Z,,,,82,,,1,0,,0,0,,0,2,0,24888,,,,1.0,0.0,0.0,2,1868,3347,1479,45,True,,0,2,2023-24,DEF,Crystal Palace,3.5,0.0,0.0,0.0,2.0,1.0
Harvey Barnes,0,,,,0,-1,0,,,1.7,,,603,,,16,,0,0,1.0,,1.2,,2023-08-19T19:00:00Z,,,,34,,,13,0,,0,0,,0,2,0,441048,,,,0.0,1.0,7.0,0,107820,133992,26172,65,False,,1,2,2023-24,MID,Newcastle,5.0,0.01,0.04,0.03,0.56,0.0
Mateo Kovačić,0,,,,0,15,1,,,9.0,,,356,,,16,,0,0,1.9,,6.4,,2023-08-19T19:00:00Z,,,,90,,,15,0,,0,0,,0,2,0,99862,,,,0.0,1.0,4.0,3,-1687,11178,12865,50,True,,0,2,2023-24,MID,Man City,3.5,0.04,0.14,0.1,0.29,1.0
Ashley Young,0,,,,0,18,0,,,25.2,,,588,,,11,,4,0,3.4,,9.0,,2023-08-20T13:00:00Z,,,,90,,,2,0,,0,0,,0,2,0,61190,,,,0.0,4.0,0.0,0,-2589,1987,4576,45,False,,0,2,2023-24,DEF,Everton,1.0,0.02,0.02,0.0,3.11,1.0
Aaron Cresswell,0,,,,0,0,0,,,0.0,,,530,,,19,,0,0,0.0,,0.0,,2023-08-20T15:30:00Z,,,,0,,,7,0,,0,0,,0,2,0,79839,,,,1.0,3.0,0.0,0,-11945,1715,13660,45,True,,0,2,2023-24,DEF,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Reguilón,0,,,,0,0,0,,,0.0,,,508,,,18,,0,0,0.0,,0.0,,2023-08-19T16:30:00Z,,,,0,,,14,0,,0,0,,0,2,0,19547,,,,0.0,2.0,0.0,0,-3017,548,3565,45,True,,0,2,2023-24,DEF,Spurs,-0.5,0.0,0.0,0.0,0.0,0.0
Morgan Gibbs-White,0,,,,0,12,0,,,65.2,,,447,,,17,,1,0,9.3,,17.8,,2023-08-18T18:45:00Z,,,,90,,,17,0,,0,0,,0,2,0,236932,,,,1.0,2.0,10.0,2,7090,27763,20673,60,True,,0,2,2023-24,MID,Nott'm Forest,2.5,0.39,0.45,0.06,0.51,1.0
Raphaël Varane,0,,,,0,17,0,,,1.8,,,395,,,18,,2,0,3.8,,15.4,,2023-08-19T16:30:00Z,,,,90,,,18,0,,0,0,,0,2,0,424217,,,,0.0,2.0,21.0,1,124897,138535,13638,50,False,,0,2,2023-24,DEF,Man Utd,8.0,0.01,0.04,0.03,1.8,1.0
Igor Julio dos Santos de Paulo,0,,,,0,0,0,,,0.0,,,606,,,20,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,20,0,,0,0,,0,2,0,12272,,,,4.0,1.0,0.0,0,-1783,499,2282,45,False,,0,2,2023-24,DEF,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Williams,0,,,,0,0,0,,,0.0,,,374,,,18,,0,0,0.0,,0.0,,2023-08-19T16:30:00Z,,,,0,,,18,0,,0,0,,0,2,0,16339,,,,0.0,2.0,0.0,0,-1046,724,1770,40,False,,0,2,2023-24,DEF,Man Utd,0.5,0.0,0.0,0.0,0.0,0.0
Hugo Lloris,0,,,,0,0,0,,,0.0,,,502,,,18,,0,0,0.0,,0.0,,2023-08-19T16:30:00Z,,,,0,,,14,0,,0,0,,0,2,0,67615,,,,0.0,2.0,0.0,0,-8495,2672,11167,50,True,,0,2,2023-24,GK,Spurs,-0.5,0.0,0.0,0.0,0.0,0.0
Fabian Schär,0,,,,0,11,0,,,1.2,,,427,,,16,,1,0,3.3,,27.4,,2023-08-19T19:00:00Z,,,,90,,,13,0,,0,0,,0,2,0,206582,,,,0.0,1.0,4.0,2,-6814,10991,17805,50,False,,0,2,2023-24,DEF,Newcastle,1.5,0.01,0.01,0.0,1.09,1.0
Orel Mangala,0,,,,0,5,0,,,0.9,,,453,,,17,,1,0,1.0,,9.0,,2023-08-18T18:45:00Z,,,,68,,,17,0,,0,0,,0,2,0,2314,,,,1.0,2.0,0.0,2,-164,164,328,50,True,,0,2,2023-24,MID,Nott'm Forest,2.0,0.0,0.0,0.0,0.24,1.0
Frederico Rodrigues de Paula Santos,0,,,,0,0,0,,,0.0,,,381,,,18,,0,0,0.0,,0.0,,2023-08-19T16:30:00Z,,,,0,,,18,0,,0,0,,0,2,0,8539,,,,0.0,2.0,0.0,0,-5356,322,5678,50,False,,0,2,2023-24,MID,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Marek Rodák,0,,,,0,0,0,,,0.0,,,284,,,13,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,4,0,,0,0,,0,2,0,39143,,,,3.0,0.0,0.0,0,-1029,970,1999,40,True,,0,2,2023-24,GK,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Shandon Baptiste,0,,,,0,0,0,,,0.0,,,92,,,13,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,10,0,,0,0,,0,2,0,282236,,,,3.0,0.0,0.0,0,-15055,8481,23536,45,False,,0,2,2023-24,MID,Brentford,0.5,0.0,0.0,0.0,0.0,0.0
Michał Karbownik,0,,,,0,0,0,,,0.0,,,136,,,20,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,20,0,,0,0,,0,2,0,2561,,,,4.0,1.0,0.0,0,-1050,0,1050,40,False,,0,2,2023-24,DEF,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Mason Burstow,0,,,,0,3,0,,,0.6,,,623,,,19,,1,0,0.1,,0.4,,2023-08-20T15:30:00Z,,,,7,,,19,0,,0,0,,0,2,0,13503,,,,1.0,3.0,0.0,1,-352,1562,1914,45,False,,0,2,2023-24,FWD,Chelsea,0.5,0.0,0.0,0.0,0.9,0.0
André Onana,0,,,,0,19,0,,,0.0,,,597,,,18,,2,0,4.0,,39.6,,2023-08-19T16:30:00Z,,,,90,,,18,0,,0,0,,0,2,5,2684767,,,,0.0,2.0,0.0,2,96355,158228,61873,50,False,,0,2,2023-24,GK,Man Utd,6.0,0.0,0.0,0.0,1.8,1.0
Julián Álvarez,0,,,,2,33,1,,,27.5,,,343,,,16,,0,1,8.7,,38.4,,2023-08-19T19:00:00Z,,,,90,,,15,0,,0,0,,0,2,0,488030,,,,0.0,1.0,21.0,7,22454,74423,51969,65,True,,1,2,2023-24,FWD,Man City,6.5,0.02,0.13,0.11,0.29,1.0
Maxwel Cornet,0,,,,0,0,0,,,0.0,,,527,,,19,,0,0,0.0,,0.0,,2023-08-20T15:30:00Z,,,,0,,,7,0,,0,0,,0,2,0,7205,,,,1.0,3.0,0.0,0,-1020,130,1150,55,True,,0,2,2023-24,MID,West Ham,0.5,0.0,0.0,0.0,0.0,0.0
Terence Kongolo,0,,,,0,0,0,,,0.0,,,274,,,13,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,4,0,,0,0,,0,2,0,13673,,,,3.0,0.0,0.0,0,-918,449,1367,40,True,,0,2,2023-24,DEF,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Caoimhin Kelleher,0,,,,0,0,0,,,0.0,,,301,,,14,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,3,0,,0,0,,0,2,0,27412,,,,1.0,3.0,0.0,0,-1043,772,1815,40,True,,0,2,2023-24,GK,Liverpool,0.5,0.0,0.0,0.0,0.0,0.0
Ivan Neves Abreu Cavaleiro,0,,,,0,0,0,,,0.0,,,269,,,13,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,4,0,,0,0,,0,2,0,736,,,,3.0,0.0,0.0,0,-596,0,596,50,True,,0,2,2023-24,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Chris Mepham,0,,,,0,0,0,,,0.0,,,75,,,14,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,11,0,,0,0,,0,2,0,7404,,,,1.0,3.0,0.0,0,-1356,194,1550,45,False,,0,2,2023-24,DEF,Bournemouth,-0.5,0.0,0.0,0.0,0.0,0.0
Facundo Buonanotte,0,,,,0,0,0,,,0.0,,,125,,,20,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,20,0,,0,0,,0,2,0,4840,,,,4.0,1.0,0.0,0,-880,224,1104,50,False,,0,2,2023-24,MID,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
John Fleck,0,,,,0,0,0,,,0.0,,,481,,,17,,0,0,0.0,,0.0,,2023-08-18T18:45:00Z,,,,0,,,16,0,,0,0,,0,2,0,798,,,,1.0,2.0,0.0,0,-231,27,258,50,False,,0,2,2023-24,MID,Sheffield Utd,0.0,0.0,0.0,0.0,0.0,0.0
Rodrigo Muniz Carvalho,0,,,,0,3,0,,,0.0,,,279,,,13,,1,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,4,,,4,0,,0,0,,0,2,0,42124,,,,3.0,0.0,0.0,1,-3849,1589,5438,45,True,,0,2,2023-24,FWD,Fulham,0.5,0.0,0.0,0.0,1.27,0.0
Thomas Strakosha,0,,,,0,0,0,,,0.0,,,116,,,13,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,10,0,,0,0,,0,2,0,40755,,,,3.0,0.0,0.0,0,-955,1140,2095,40,False,,0,2,2023-24,GK,Brentford,0.0,0.0,0.0,0.0,0.0,0.0
Fábio Ferreira Vieira,0,,,,0,0,0,,,0.0,,,4,,,12,,0,0,0.0,,0.0,,2023-08-21T19:00:00Z,,,,0,,,8,0,,0,0,,0,2,0,10260,,,,1.0,0.0,0.0,0,-1917,468,2385,55,False,,0,2,2023-24,MID,Arsenal,0.5,0.0,0.0,0.0,0.0,0.0
Cheick Doucouré,0,,,,0,8,0,,,4.4,,,223,,,12,,1,0,1.6,,5.2,,2023-08-21T19:00:00Z,,,,90,,,1,0,,0,0,,0,2,0,7011,,,,1.0,0.0,6.0,1,839,1583,744,50,True,,1,2,2023-24,MID,Crystal Palace,1.5,0.1,0.21,0.11,2.0,1.0
Joe Hodge,0,,,,0,0,0,,,0.0,,,555,,,20,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,5,0,,0,0,,0,2,0,9137,,,,4.0,1.0,0.0,0,-415,687,1102,45,True,,0,2,2023-24,MID,Wolves,0.0,0.0,0.0,0.0,0.0,0.0
Omari Forson,0,,,,0,0,0,,,0.0,,,632,,,18,,0,0,0.0,,0.0,,2023-08-19T16:30:00Z,,,,0,,,18,0,,0,0,,0,2,0,1214,,,,0.0,2.0,0.0,0,-43,112,155,45,False,,0,2,2023-24,MID,Man Utd,0.5,0.0,0.0,0.0,0.0,0.0
Joel Matip,0,,,,0,0,0,,,0.0,,,305,,,14,,0,0,0.0,,0.0,,2023-08-19T14:00:00Z,,,,0,,,3,0,,0,0,,0,2,0,24028,,,,1.0,3.0,0.0,0,-2355,1184,3539,50,True,,0,2,2023-24,DEF,Liverpool,0.5,0.0,0.0,0.0,0.0,0.0
Davinson Sánchez,0,,,,0,0,0,,,0.0,,,512,,,18,,0,0,0.0,,0.0,,2023-08-19T16:30:00Z,,,,0,,,14,0,,0,0,,0,2,0,16468,,,,0.0,2.0,0.0,0,-1313,714,2027,45,True,,0,2,2023-24,DEF,Spurs,-0.5,0.0,0.0,0.0,0.0,0.0
Craig Dawson,0,,,,0,11,0,,,0.3,,,551,,,20,,4,0,4.5,,11.0,,2023-08-19T14:00:00Z,,,,70,,,5,0,,0,0,,0,2,0,24846,,,,4.0,1.0,34.0,-1,2998,4419,1421,45,True,,1,2,2023-24,DEF,Wolves,0.5,0.0,0.07,0.07,2.2,1.0
Toti António Gomes,0,,,,0,3,0,,,0.4,,,573,,,20,,0,0,0.8,,7.6,,2023-08-19T14:00:00Z,,,,19,,,5,0,,0,0,,0,2,0,8337,,,,4.0,1.0,0.0,1,-803,185,988,45,True,,0,2,2023-24,DEF,Wolves,0.5,0.0,0.0,0.0,0.07,0.0
Nayef Aguerd,0,,,,0,11,0,,,0.0,,,522,,,19,,1,1,7.1,,38.0,,2023-08-20T15:30:00Z,,,,66,,,7,0,,0,0,,1,2,0,52081,,,,1.0,3.0,33.0,5,-2631,2280,4911,45,True,,0,2,2023-24,DEF,West Ham,3.5,0.0,0.13,0.13,2.63,1.0
